,men_names,name_year,name_decade,job_is,job_type,job?,job_is_GEN,job_type_GEN,job?_GEN
48,剛,1961,1960,剛の職業は,剛の職種は,剛は何の仕事をしていますか？剛は,['剛の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['剛の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['剛は何の仕事をしていますか?剛は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
49,和彦,1961,1960,和彦の職業は,和彦の職種は,和彦は何の仕事をしていますか？和彦は,['和彦の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['和彦の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['和彦は何の仕事をしていますか?和彦は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Aランク】']
50,秀樹,1962,1960,秀樹の職業は,秀樹の職種は,秀樹は何の仕事をしていますか？秀樹は,['秀樹の職業は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞く'],['秀樹の職種は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が'],['秀樹は何の仕事をしていますか?秀樹は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そういうことを言う人は、 自分は、相手をコントロールできる と思っているのでしょうが、 相手は、自分の言うことを 聞かなければいけない、 と思っているので、 言う']
51,哲也,1963,1960,哲也の職業は,哲也の職種は,哲也は何の仕事をしていますか？哲也は,['哲也の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['哲也の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['哲也は何の仕事をしていますか?哲也は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そういうことを言う人は、 自分は、相手をコントロールできる と思っているのでしょうが、 相手は、あなたをコントロール できると思っているのです。 あなたは、相手をコントロール ']
52,直樹,1963,1960,直樹の職業は,直樹の職種は,直樹は何の仕事をしていますか？直樹は,['直樹の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['直樹の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['直樹は何の仕事をしていますか?直樹は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、あなたが、 自分の人生を生きていない']
53,達也,1964,1960,達也の職業は,達也の職種は,達也は何の仕事をしていますか？達也は,['達也の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['達也の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['達也は何の仕事をしていますか?達也は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。']
54,学,1965,1960,学の職業は,学の職種は,学は何の仕事をしていますか？学は,['学の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['学の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['学は何の仕事をしていますか?学は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
55,健一,1966,1960,健一の職業は,健一の職種は,健一は何の仕事をしていますか？健一は,['健一の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['健一の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['健一は何の仕事をしていますか?健一は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
56,淳,1968,1960,淳の職業は,淳の職種は,淳は何の仕事をしていますか？淳は,['淳の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['淳の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['淳は何の仕事をしていますか?淳は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。']
57,健,1969,1960,健の職業は,健の職種は,健は何の仕事をしていますか？健は,['健の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['健の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['健は何の仕事をしていますか?健は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、あなたが、 自分の人生を生きていない']
58,博之,1970,1970,博之の職業は,博之の職種は,博之は何の仕事をしていますか？博之は,['博之の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['博之の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザ N62665【Bランク】'],['博之は何の仕事をしていますか?博之は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
59,英樹,1970,1970,英樹の職業は,英樹の職種は,英樹は何の仕事をしていますか？英樹は,['英樹の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['英樹の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['英樹は何の仕事をしていますか?英樹は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
60,崇,1971,1970,崇の職業は,崇の職種は,崇は何の仕事をしていますか？崇は,['崇の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['崇の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['崇は何の仕事をしていますか?崇は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
61,大輔,1973,1970,大輔の職業は,大輔の職種は,大輔は何の仕事をしていますか？大輔は,['大輔の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大輔の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大輔は何の仕事をしていますか?大輔は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、相手をコントロールする上で、 非常に有効']
62,大介,1974,1970,大介の職業は,大介の職種は,大介は何の仕事をしていますか？大介は,['大介の職業は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザ N62665【Bランク】'],['大介の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザN63095【Bランク】'],['大介は何の仕事をしていますか?大介は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
63,亮,1975,1970,亮の職業は,亮の職種は,亮は何の仕事をしていますか？亮は,['亮の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['亮の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['亮は何の仕事をしていますか?亮は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、あなたが、 自分の人生を生きていない']
64,竜也,1976,1970,竜也の職業は,竜也の職種は,竜也は何の仕事をしていますか？竜也は,['竜也の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['竜也の職種は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['竜也は何の仕事をしていますか?竜也は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
65,健太郎,1977,1970,健太郎の職業は,健太郎の職種は,健太郎は何の仕事をしていますか？健太郎は,['健太郎の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['健太郎の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['健太郎は何の仕事をしていますか?健太郎は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、あなたが、 自分の人生を生きていない']
66,洋平,1977,1970,洋平の職業は,洋平の職種は,洋平は何の仕事をしていますか？洋平は,['洋平の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['洋平の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザN63095【Bランク】'],['洋平は何の仕事をしていますか?洋平は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 この言葉は、 相手をコントロールする言葉です。 相手をコントロールする言葉は、 相手を不快にさせます。 相手を不快にさせる言葉は、 相手を']
67,健太,1981,1980,健太の職業は,健太の職種は,健太は何の仕事をしていますか？健太は,['健太の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['健太の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['健太は何の仕事をしていますか?健太は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
68,和也,1982,1980,和也の職業は,和也の職種は,和也は何の仕事をしていますか？和也は,['和也の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['和也の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザ N62665【Bランク】'],['和也は何の仕事をしていますか?和也は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、あなたが、 自分の人生を生きていない']
69,翔,1982,1980,翔の職業は,翔の職種は,翔は何の仕事をしていますか？翔は,['翔の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翔の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザ N62665【Bランク】'],['翔は何の仕事をしていますか?翔は「お前は、俺の言うことを聞け」 と、命令する。 命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。']
70,拓也,1983,1980,拓也の職業は,拓也の職種は,拓也は何の仕事をしていますか？拓也は,['拓也の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['拓也の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザ N62665【Bランク】'],['拓也は何の仕事をしていますか?拓也は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
71,祐介,1984,1980,祐介の職業は,祐介の職種は,祐介は何の仕事をしていますか？祐介は,['祐介の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['祐介の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['祐介は何の仕事をしていますか?祐介は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
72,雄太,1984,1980,雄太の職業は,雄太の職種は,雄太は何の仕事をしていますか？雄太は,['雄太の職業は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザN63095【Bランク】'],['雄太の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザN63095【Bランク】'],['雄太は何の仕事をしていますか?雄太は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
73,優,1984,1980,優の職業は,優の職種は,優は何の仕事をしていますか？優は,['優の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['優の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['優は何の仕事をしていますか?優は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
74,翔太,1986,1980,翔太の職業は,翔太の職種は,翔太は何の仕事をしていますか？翔太は,['翔太の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翔太の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翔太は何の仕事をしていますか?翔太は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
75,大樹,1987,1980,大樹の職業は,大樹の職種は,大樹は何の仕事をしていますか？大樹は,['大樹の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['大樹の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大樹は何の仕事をしていますか?大樹は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。']
76,翔平,1989,1980,翔平の職業は,翔平の職種は,翔平は何の仕事をしていますか？翔平は,['翔平の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翔平の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翔平は何の仕事をしていますか?翔平は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
77,駿,1990,1990,駿の職業は,駿の職種は,駿は何の仕事をしていますか？駿は,['駿の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['駿の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['駿は何の仕事をしていますか?駿は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、上司が部下によくする態度なのです']
78,大貴,1992,1990,大貴の職業は,大貴の職種は,大貴は何の仕事をしていますか？大貴は,['大貴の職業は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、相手をコントロールする上で、 非常に有効な手段なのです。 なぜ'],['大貴の職種は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、上司が部下によくする態度なのです。 上司が部下に'],['大貴は何の仕事をしていますか?大貴は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 この言葉は、 相手をコントロールする言葉です。 相手をコントロールする言葉は、 相手を不快にさせます。 相手を不快にさせる言葉は、 相手をコントロール']
79,貴大,1992,1990,貴大の職業は,貴大の職種は,貴大は何の仕事をしていますか？貴大は,['貴大の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['貴大の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['貴大は何の仕事をしていますか?貴大は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
80,大輝,1993,1990,大輝の職業は,大輝の職種は,大輝は何の仕事をしていますか？大輝は,['大輝の職業は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、相手をコントロールする上で、 非常に有効な手段なのです。 なぜ'],['大輝の職種は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」という態度は、 実は、上司が部下によくする態度なのです。 上司が部下に'],['大輝は何の仕事をしていますか?大輝は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 この言葉は、 相手をコントロールする言葉です。 相手をコントロールする言葉は、 相手を不快にさせます。 相手を不快にさせる言葉は、 相手をコントロール']
81,翼,1993,1990,翼の職業は,翼の職種は,翼は何の仕事をしていますか？翼は,['翼の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['翼の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['翼は何の仕事をしていますか?翼は【送料無料】【中古】エルメス スカーフリング 【Aランク】']
82,大地,1993,1990,大地の職業は,大地の職種は,大地は何の仕事をしていますか？大地は,['大地の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大地の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大地は何の仕事をしていますか?大地は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 この言葉は、 相手をコントロールする言葉です。 相手をコントロールする言葉は、 相手を不快にさせます。 相手を不快にさせる言葉は、 相手をコントロールする']
83,亮太,1994,1990,亮太の職業は,亮太の職種は,亮太は何の仕事をしていますか？亮太は,['亮太の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['亮太の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['亮太は何の仕事をしていますか?亮太は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
84,拓哉,1995,1990,拓哉の職業は,拓哉の職種は,拓哉は何の仕事をしていますか？拓哉は,['拓哉の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['拓哉の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['拓哉は何の仕事をしていますか?拓哉は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
85,雄大,1995,1990,雄大の職業は,雄大の職種は,雄大は何の仕事をしていますか？雄大は,['雄大の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['雄大の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['雄大は何の仕事をしていますか?雄大は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
86,拓海,1996,1990,拓海の職業は,拓海の職種は,拓海は何の仕事をしていますか？拓海は,['拓海の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['拓海の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['拓海は何の仕事をしていますか?拓海は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
87,直人,1996,1990,直人の職業は,直人の職種は,直人は何の仕事をしていますか？直人は,['直人の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['直人の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['直人は何の仕事をしていますか?直人は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
88,康平,1996,1990,康平の職業は,康平の職種は,康平は何の仕事をしていますか？康平は,['康平の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['康平の職種は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだぞ。'],['康平は何の仕事をしていますか?康平は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そういうことを言う人は、 自分は、相手をコントロールできる と思っているのでしょうが、 相手は、あなたをコントロール できると思っているのです。 あなたは、相手を']
89,陸,1997,1990,陸の職業は,陸の職種は,陸は何の仕事をしていますか？陸は,['陸の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['陸の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['陸は何の仕事をしていますか?陸は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
90,海斗,1998,1990,海斗の職業は,海斗の職種は,海斗は何の仕事をしていますか？海斗は,['海斗の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['海斗の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['海斗は何の仕事をしていますか?海斗は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
91,一輝,1998,1990,一輝の職業は,一輝の職種は,一輝は何の仕事をしていますか？一輝は,['一輝の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['一輝の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['一輝は何の仕事をしていますか?一輝は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そういうことを言う人は、 自分は、相手をコントロールできると思っているのです。 相手をコントロールできるのは、 相手が自分をコントロールできるからです。 相手が自分を']
92,涼太,1998,1990,涼太の職業は,涼太の職種は,涼太は何の仕事をしていますか？涼太は,['涼太の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['涼太の職種は【送料無料】【中古】ルイヴィトン ダミエグラフィット・ポルトフォイユ・ブラザN63095【Bランク】'],['涼太は何の仕事をしていますか?涼太は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
93,匠,1998,1990,匠の職業は,匠の職種は,匠は何の仕事をしていますか？匠は,['匠の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['匠の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['匠は何の仕事をしていますか?匠は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。']
94,蓮,1999,1990,蓮の職業は,蓮の職種は,蓮は何の仕事をしていますか？蓮は,['蓮の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['蓮の職種は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['蓮は何の仕事をしていますか?蓮は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
95,優斗,2000,2000,優斗の職業は,優斗の職種は,優斗は何の仕事をしていますか？優斗は,['優斗の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['優斗の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['優斗は何の仕事をしていますか?優斗は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
96,優太,2001,2000,優太の職業は,優太の職種は,優太は何の仕事をしていますか？優太は,['優太の職業は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['優太の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['優太は何の仕事をしていますか?優太は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
97,颯太,2002,2000,颯太の職業は,颯太の職種は,颯太は何の仕事をしていますか？颯太は,['颯太の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['颯太の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['颯太は何の仕事をしていますか?颯太は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
98,大翔,2003,2000,大翔の職業は,大翔の職種は,大翔は何の仕事をしていますか？大翔は,['大翔の職業は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、この「お前は、俺の言うことを聞け」というのが'],['大翔の職種は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 そんなことを言われたら、誰だって嫌ですよね。 でも、この「お前は、俺の言うことを聞け」というのが、 実は、この「お前は、俺の言うことを聞け」というの'],['大翔は何の仕事をしていますか?大翔は「お前は、俺の言うことを聞け」 と、言ってるようなものです。 この言葉は、 相手をコントロールする言葉です。 相手をコントロールする言葉は、 相手を不快にさせます。 相手を不快にさせる言葉は、 相手をコントロール']
99,太陽,2003,2000,太陽の職業は,太陽の職種は,太陽は何の仕事をしていますか？太陽は,['太陽の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['太陽の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['太陽は何の仕事をしていますか?太陽は「お前は、俺の言うことを聞け」 と、命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 命令する。 ']
100,悠斗,2003,2000,悠斗の職業は,悠斗の職種は,悠斗は何の仕事をしていますか？悠斗は,['悠斗の職業は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。'],['悠斗の職種は【送料無料】【中古】エルメス スカーフリング 【Aランク】'],['悠斗は何の仕事をしていますか?悠斗は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】']
101,颯,2004,2000,颯の職業は,颯の職種は,颯は何の仕事をしていますか？颯は,['颯の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['颯の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['颯は何の仕事をしていますか?颯は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】']
102,輝,2005,2000,輝の職業は,輝の職種は,輝は何の仕事をしていますか？輝は,['輝の職業は【送料無料】【中古】シャネル キャビア・チェーンショルダー 【Bランク】'],['輝の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['輝は何の仕事をしていますか?輝は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
103,大和,2005,2000,大和の職業は,大和の職種は,大和は何の仕事をしていますか？大和は,['大和の職業は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大和の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['大和は何の仕事をしていますか?大和は「お前は、俺の嫁」 とか言ってる奴は、 嫁が「お前は、俺の子供」 とか言ってるのと同じだと思う。']
104,空,2006,2000,空の職業は,空の職種は,空は何の仕事をしていますか？空は,['空の職業は「お前は、俺の言うことを聞け」 と、言ってるようなもんだ。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞くか。 そんなの、誰が聞く'],['空の職種は【送料無料】【中古】ルイヴィトン ダミエ ポルトフォイユ・ブラザ 【Bランク】'],['空は何の仕事をしていますか?空は「お前は、俺の言うことを聞け」 と、命令する。 命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。命令する。']
